_id,id,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
5995191,177872,0116G00210000000,301 HARLEY ST,City of Pittsburgh,8516,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1994-12-09,2016-11-17,40.488098366,-80.005049905,42003261200,Summer Hill,1,26,1-15,1,1,Northern,Riverview
5995192,177873,0116G00288000000,3622 BOBBY WAY,City of Pittsburgh,2420,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1991-09-06,2016-11-17,40.4873046139,-80.0036623873,42003261200,Summer Hill,1,26,1-15,1,1,Northern,Riverview
5995193,177874,0116J00104000000,305 DUNLAP ST,City of Pittsburgh,2375,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1950-06-05,2016-11-17,40.4860453484,-80.0130575731,42003260700,Perry North,1,26,1-15,1,1,Northern,Riverview
5995194,177875,0116J00177000000,303 CHERRYFIELD ST,City of Pittsburgh,2132,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1950-06-06,2016-11-17,40.4857755704,-80.013062811,42003260700,Perry North,1,26,1-15,1,1,Northern,Riverview
5995195,177876,0116J00178000000,307 CHERRYFIELD ST,City of Pittsburgh,4300,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1943-06-07,2016-11-17,40.4857786985,-80.0129243757,42003260700,Perry North,1,26,1-15,1,1,Northern,Riverview
5995196,184472,0116J00294000000,304  VENTURE,City of Pittsburgh,3000,Vacant Land,R1D-M,Public Sale,Available for Sale,Unknown,2012-10-26,2016-11-17,40.48540333596334,-80.0128570719069,42003260700,Perry North,1,26,1-15,1,1,Northern,Riverview
5995197,177886,0116J00313000000,315 VENTURE ST,City of Pittsburgh,6000,Vacant Land,R1D-M,Public Sale,Available for Sale,Treasurer Sale,1950-06-05,2016-11-17,40.4849245219,-80.0126423511,42003260700,Perry North,1,26,1-15,1,1,Northern,Riverview
5995198,177887,0116J00315000000,311 VENTURE ST,City of Pittsburgh,6000,Vacant Land,R1D-M,Public Sale,Available for Sale,Treasurer Sale,1956-06-04,2016-11-17,40.4849188377,-80.0128136453,42003260700,Perry North,1,26,1-15,1,1,Northern,Riverview
5995199,177888,0116J00319000000,309 VENTURE ST,City of Pittsburgh,6135,Vacant Land,R1D-M,Public Sale,Available for Sale,Treasurer Sale,2004-06-25,2016-11-17,40.4849042604,-80.0129940682,42003260700,Perry North,1,26,1-15,1,1,Northern,Riverview
5995200,177889,0116J00391000000,250 WATSON BLVD,City of Pittsburgh,3027,Vacant Land,R1D-M,Public Sale,Available for Sale,Treasurer Sale,1989-09-18,2016-11-17,40.4844995713,-80.0120859418,42003260700,Perry North,1,26,1-15,1,1,Northern,Riverview
5995201,177890,0116K00003000000,298 WATSON BLVD,City of Pittsburgh,6304,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.4845021759,-80.0116719856,42003260700,Perry North,1,26,1-15,1,1,Northern,Riverview
5995202,177895,0116K00329000000,417 DUNLAP ST,City of Pittsburgh,13000,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1956-06-06,2016-11-17,40.4861006073,-80.0118085942,42003260700,Perry North,1,26,1-15,1,1,Northern,Riverview
5995203,184620,0116L00090000000,3550  FABER RD,City of Pittsburgh,57531,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1953-06-01,2016-11-17,40.486390609018514,-80.00404603139286,42003261200,Summer Hill,1,26,1-15,1,1,Northern,Riverview
5995204,184619,0116L00092000000,3505  MARKAB ST,City of Pittsburgh,32175,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1953-06-01,2016-11-17,40.4860450335003,-80.00395988508188,42003261200,Summer Hill,1,26,1-15,1,1,Northern,Riverview
5995205,184618,0116L00107000000,3504  MARKAB ST,City of Pittsburgh,33411,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1953-06-01,2016-11-17,40.48563448103361,-80.00385747240202,42003261200,Summer Hill,1,26,1-15,1,1,Northern,Riverview
5995206,184617,0116L00109000000,3503  MARKAB ST,City of Pittsburgh,22715,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1953-06-01,2016-11-17,40.485284753057535,-80.0037704256035,42003261200,Summer Hill,1,26,1-15,1,1,Northern,Riverview
5995207,177903,0116P00230000000,222 24 WATSON BLVD,City of Pittsburgh,7657,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1983-12-05,2016-11-17,40.4843231561,-80.0106373669,42003260700,Perry North,1,26,1-15,1,1,Northern,Riverview
5995208,177904,0116R00212000000,219 AMES ST,City of Pittsburgh,5200,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1953-06-01,2016-11-17,40.4836844986,-80.0057758147,42003261200,Summer Hill,1,26,1-15,1,1,Northern,Riverview
5995209,177905,0116S00012000000,3410 COLBY ST,City of Pittsburgh,5400,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.4835381643,-80.0035014807,42003261200,Summer Hill,1,26,1-15,1,1,Northern,Riverview
5995210,177914,0120H00011000000,4609 AMSTERDAM AVE,City of Pittsburgh,1510,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,1965-06-07,2016-11-17,40.4868988923,-79.9332377843,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
5995211,177978,0120R00046000000,1062 PREMIER ST,City of Pittsburgh,1677,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,1948-06-07,2016-11-17,40.4829130531,-79.9402404578,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
5995212,177979,0120R00216000000,1037 DOWNLOOK ST,City of Pittsburgh,3000,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,1979-06-04,2016-11-17,40.4842783989,-79.939985493,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
5995213,184438,0120R00296000000,PREMIER,City of Pittsburgh,4230,Vacant Land,R1D-L,Public Sale,Available for Sale,Unknown,2004-03-26,2016-11-17,40.483289425934665,-79.94082689643571,42003101800,Stanton Heights,7,10,3-5,5,2,Central,Highland
5995214,178000,0121E00257000000,1721 TRINITY ST,City of Pittsburgh,2000,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,1948-06-07,2016-11-17,40.4876349954,-79.9298165326,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
5995215,178013,0121F00083000000,6902 BAKER ST,City of Pittsburgh,1400,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,2011-12-16,2016-11-17,40.4884486923,-79.9252754037,42003101400,Morningside,7,10,3-7,5,2,Central,Highland
5995216,178014,0121F00094000000,7100 BAKER ST,City of Pittsburgh,3220,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1967-06-05,2016-11-17,40.4878091478,-79.9245690881,42003101400,Morningside,7,10,3-7,5,2,Central,Highland
5995217,184449,0121F00252000000,1745  DUFFIELD,City of Pittsburgh,4108,Vacant Land,R1D-L,Public Sale,Available for Sale,Unknown,2013-10-25,2016-11-17,40.48700438935518,-79.92829503673843,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
5995218,178032,0121F00276000000,1832 DUFFIELD ST,City of Pittsburgh,1256,Vacant Land,R1A-H,Public Sale,Available for Sale,Treasurer Sale,1948-06-07,2016-11-17,40.4875868192,-79.9268198022,42003101400,Morningside,7,10,3-7,5,2,Central,Highland
5995219,178051,0124C00026000000,6313 DEAN ST,City of Pittsburgh,2500,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4700632725,-79.9067078759,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995220,178052,0124C00027000000,6315 DEAN ST,City of Pittsburgh,2500,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4700232996,-79.9066400402,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995221,178053,0124C00029000000,6319 DEAN ST,City of Pittsburgh,2500,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.469940748,-79.9064943999,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995222,178134,0124G00065000000,6355 DEAN ST,City of Pittsburgh,2500,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4696053025,-79.9059167103,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995223,178135,0124G00066000000,6357 DEAN ST,City of Pittsburgh,2500,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4695615129,-79.905842417,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995224,184304,0124G00071000000,6403  DEAN ST,City of Pittsburgh,2500,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2013-04-26,2016-11-17,40.46933020494112,-79.9054157028111,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995225,178137,0124G00089000000,6441 DEAN ST,City of Pittsburgh,2500,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1982-10-18,2016-11-17,40.4685660309,-79.9041232686,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995226,178138,0124G00118000000,6418 DEAN ST,City of Pittsburgh,3000,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4686922638,-79.9052908699,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995227,178142,0124G00123000000,6408 DEAN ST,City of Pittsburgh,3000,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2012-07-27,2016-11-17,40.4688563209,-79.9055724037,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995228,178147,0124G00327000000,6415 DEARY ST,City of Pittsburgh,2880,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1996-03-29,2016-11-17,40.4677259145,-79.9063981692,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995229,184489,0124H00145000000,1305  PAULSON,City of Pittsburgh,6000,Vacant Land,RM-M,Public Sale,Available for Sale,Unknown,2012-10-26,2016-11-17,40.46919053392736,-79.90102342173152,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995230,184152,0124H00241000000,6518  DEAN ST,City of Pittsburgh,3000,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2015-08-14,2016-11-17,40.467461519492666,-79.90314587493143,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995231,178151,0124H00326000000,6605 BOWER ST,City of Pittsburgh,3445,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1948-06-07,2016-11-17,40.4679126794,-79.9013093879,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995232,178152,0124H00330000000,6609 BOWER ST,City of Pittsburgh,1975,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1962-06-26,2016-11-17,40.4677959698,-79.9011473991,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995233,178153,0124H00332000000,6613 BOWER ST,City of Pittsburgh,2150,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1959-06-01,2016-11-17,40.4676884872,-79.9010246366,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995234,178154,0124H00333000000,6615 BOWER ST,City of Pittsburgh,2225,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1983-12-05,2016-11-17,40.4676427084,-79.9009672739,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995235,178155,0124H00334000000,6617 BOWER ST,City of Pittsburgh,2350,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1951-06-04,2016-11-17,40.4676005261,-79.9009184183,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995236,178156,0124H00337000000,6625 BOWER ST,City of Pittsburgh,2573,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1948-06-07,2016-11-17,40.4674329952,-79.900724041,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995237,178157,0124H00338000000,6627 BOWER ST,City of Pittsburgh,2650,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1948-06-07,2016-11-17,40.4673911409,-79.9006699957,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995238,178158,0124H00359000000,0 MONTEZUMA ST,City of Pittsburgh,3225,Vacant Land,RM-M,Public Sale,Available for Sale,,1912-06-08,2016-11-17,40.4675293066,-79.9018839171,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995239,178316,0124L00198000000,6619 ROWAN ST,City of Pittsburgh,3000,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1984-04-02,2016-11-17,40.4651273861,-79.9036999304,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995240,178317,0124L00202000000,6611 ROWAN ST,City of Pittsburgh,3000,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1989-09-18,2016-11-17,40.4653064069,-79.9039986461,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995241,178318,0124L00276000000,6566 ROWAN ST,City of Pittsburgh,2808,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2009-05-01,2016-11-17,40.4653181078,-79.9050123264,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995242,178319,0124L00283000000,6604 ROWAN ST,City of Pittsburgh,2808,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4650111303,-79.904494104,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995243,178321,0124L00292000000,6353 ODESSA PL,City of Pittsburgh,6048,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2008-09-26,2016-11-17,40.465018766,-79.9053768788,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995244,178322,0124M00003000000,6625 ROWAN ST,City of Pittsburgh,3000,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1995-12-14,2016-11-17,40.4650094534,-79.9034993702,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995245,178323,0124M00150000000,6600 66 APPLE AVE,City of Pittsburgh,2880,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.4652745991,-79.9014212582,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995246,178324,0124M00158000000,6900 APPLE AVE,City of Pittsburgh,18715,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1948-06-09,2016-11-17,40.465010781,-79.8997766461,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995247,178325,0124M00168000000,6703 APPLE AVE,City of Pittsburgh,3450,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1948-06-07,2016-11-17,40.4654268173,-79.9006150761,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995248,178326,0124M00170000000,6701 APPLE AVE,City of Pittsburgh,6900,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1948-06-07,2016-11-17,40.4654858622,-79.9007233713,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995249,178327,0124M00178000000,6641 APPLE AVE,City of Pittsburgh,3150,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1989-09-18,2016-11-17,40.4658394135,-79.9013521957,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995250,178328,0124M00265000000,1214 MONTEZUMA ST,City of Pittsburgh,2520,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1975-06-02,2016-11-17,40.4670020903,-79.9024589202,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995251,178329,0124M00287000000,1212 POINTVIEW ST,City of Pittsburgh,8325,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1948-06-07,2016-11-17,40.4656340138,-79.9000303715,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995252,178330,0124M00289000000,1211 ARBOR ST,City of Pittsburgh,2575,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1989-09-18,2016-11-17,40.4656079942,-79.8998701529,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995253,178331,0124M00303000000,1 HEDGE ST,City of Pittsburgh,14790,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1913-03-15,2016-11-17,40.4658444372,-79.9003181713,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995254,178332,0124M00307000000,1 HEDGE ST,City of Pittsburgh,1651,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1967-06-05,2016-11-17,40.4658739145,-79.9005127771,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995255,178333,0124M00307000B00,3 HEDGE ST,City of Pittsburgh,1650,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1983-12-05,2016-11-17,40.4659337397,-79.9006218928,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995256,178334,0124M00307000C00,2 HEDGE ST,City of Pittsburgh,1651,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1974-06-03,2016-11-17,40.4659092641,-79.9005898084,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995257,178335,0124M00318000A00,0 HEDGE ST,City of Pittsburgh,127,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1967-06-05,2016-11-17,40.466313983,-79.9013683925,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995258,178336,0124M00330000000,6622 POINTVIEW ST,City of Pittsburgh,5412,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.4668721298,-79.9021632828,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995259,178337,0124M00367000000,1223 POINTVIEW ST,City of Pittsburgh,2500,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1983-12-05,2016-11-17,40.4661099415,-79.8997811858,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995260,178338,0124M00368000000,1225 POINTVIEW ST,City of Pittsburgh,4700,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.466180795,-79.8996910391,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995261,178339,0124M00371000000,1231 POINTVIEW ST,City of Pittsburgh,2500,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1979-06-04,2016-11-17,40.466313307,-79.8995306049,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995262,178340,0124M00393000000,6631 BOWER ST,City of Pittsburgh,2109,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1965-06-07,2016-11-17,40.4673124453,-79.9005828306,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995263,178341,0124M00397000000,6635 BOWER ST,City of Pittsburgh,5265,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,1948-06-07,2016-11-17,40.4671398962,-79.9003702873,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995264,178440,0124P00338000000,6523 SHETLAND AVE,City of Pittsburgh,4148,Vacant Land,RM-H,Public Sale,Available for Sale,Treasurer Sale,2012-10-26,2016-11-17,40.4629054544,-79.9081596191,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
5995265,184187,0124S00110000000,905  LINCOLN AVE,City of Pittsburgh,5585,Vacant Land,LNC,Public Sale,Available for Sale,Treasurer Sale,2015-04-24,2016-11-17,40.46373085710969,-79.90329653448835,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
5995266,178527,0125D00173000000,1217 N MURTLAND ST,City of Pittsburgh,1600,Building,R2-L,Public Sale,Available for Sale,Treasurer Sale,2011-07-29,2016-11-17,40.4618730239,-79.9000698621,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Highland
5995267,185082,0125D00174000000,1215  N MURTLAND ST,City of Pittsburgh,1800,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,2013-04-26,2016-11-17,40.461839099492224,-79.90008320043134,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Highland
5995268,185109,0125H00166000000,7001  IDLEWILD ST,City of Pittsburgh,1826,Building,R2-L,Public Sale,Available for Sale,Treasurer Sale,2013-04-26,2016-11-17,40.459573754091096,-79.90056698556833,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Highland
5995269,178588,0125H00241000000,7023 FRANKSTOWN AVE,City of Pittsburgh,3375,Building,RM-M,Public Sale,Available for Sale,Treasurer Sale,2012-07-27,2016-11-17,40.4584914702,-79.8999401329,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Highland
5995270,178589,0125H00243000000,7025 FRANKSTOWN AVE,City of Pittsburgh,3375,Building,RM-M,Public Sale,Available for Sale,Treasurer Sale,2012-07-27,2016-11-17,40.4584732749,-79.8998484895,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Highland
5995271,185132,0126D00019000E00,415  JONATHAN CT,City of Pittsburgh,402,Vacant Land,R1A-H,Public Sale,Available for Sale,Treasurer Sale,2013-10-25,2016-11-17,40.45236720429919,-79.89968343618794,42003140500,Point Breeze North,9,14,3-14,4,2,Eastern,Frick
5995272,178638,0126D00045000000,7131 MCPHERSON BLVD,City of Pittsburgh,700,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,2002-07-11,2016-11-17,40.452509233,-79.9003457012,42003140500,Point Breeze North,9,14,3-14,4,2,Eastern,Frick
5995273,178639,0126G00003000000,125 YORKSHIRE DR,City of Pittsburgh,102,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,1946-06-03,2016-11-17,40.4503070047,-79.9077313522,42003140600,Point Breeze,8,14,3-14,4,3,Eastern,Frick
5995274,178640,0126K00016000000,6749 WILKINS AVE,City of Pittsburgh,144,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,1946-06-03,2016-11-17,40.4471762929,-79.9118325941,42003140400,Point Breeze,8,14,2-17,4,3,Eastern,Frick
5995275,178643,0127E00002000000,1611 BEECHWOOD BLVD,City of Pittsburgh,1156,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.4402420409,-79.9159841048,42003140300,Squirrel Hill North,5,14,2-18,4,3,Eastern,Frick
5995276,178644,0127E00008000000,1625 BEECHWOOD BLVD,City of Pittsburgh,850,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.4399196123,-79.9160630028,42003140300,Squirrel Hill North,5,14,2-18,4,3,Eastern,Frick
5995277,178669,0134A00021000000,577 79 CALERA ST,City of Pittsburgh,10125,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1946-06-03,2016-11-17,40.3833430682,-79.9325449741,42003562900,Hays,5,31,4-20,4,3,Eastern,Frick
5995278,178670,0134A00069000000,0 WHEELING ST,City of Pittsburgh,365,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1940-09-28,2016-11-17,40.3827797605,-79.9315709367,42003562900,Hays,5,31,4-20,4,3,Eastern,Frick
5995279,178678,0134E00010000000,22 WHEELING ST,City of Pittsburgh,2500,Vacant Land,P,Public Sale,Available for Sale,Treasurer Sale,1946-06-03,2016-11-17,40.3821847641,-79.9321930009,42003562900,Hays,5,31,4-20,4,3,Eastern,Frick
5995280,178680,0134E00111000000,34 GODARD ST,City of Pittsburgh,4800,Vacant Land,P,Public Sale,Available for Sale,Treasurer Sale,1946-06-03,2016-11-17,40.380704488,-79.9318050127,42003562900,Hays,5,31,4-20,4,3,Eastern,Frick
5995281,184459,0134F00162000000,717  MIFFLIN,City of Pittsburgh,2462,Vacant Land,P,Public Sale,Available for Sale,Unknown,2014-04-25,2016-11-17,40.38097189041868,-79.92683564225553,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
5995282,178710,0138A00055000000,39 GROVELAND ST,City of Pittsburgh,6720,Vacant Land,R1D-M,Public Sale,Available for Sale,Treasurer Sale,1946-06-03,2016-11-17,40.3843609456,-79.9990723365,42003320700,Overbrook,4,32,4-25,3,4,Southern,Schenley
5995283,178711,0138A00057000000,41 GROVELAND ST,City of Pittsburgh,4352,Vacant Land,R1D-M,Public Sale,Available for Sale,Treasurer Sale,1946-06-03,2016-11-17,40.3842689945,-79.9989986251,42003320700,Overbrook,4,32,4-25,3,4,Southern,Schenley
5995284,178712,0138A00065000000,47 GROVELAND ST,City of Pittsburgh,3720,Vacant Land,R1D-M,Public Sale,Available for Sale,Treasurer Sale,1955-06-06,2016-11-17,40.3837770785,-79.9986306564,42003320700,Overbrook,4,32,4-25,3,4,Southern,Schenley
5995285,178713,0138A00066000000,49 GROVELAND ST,City of Pittsburgh,3480,Vacant Land,R1D-M,Public Sale,Available for Sale,Treasurer Sale,1946-06-03,2016-11-17,40.3836993203,-79.9985877677,42003320700,Overbrook,4,32,4-25,3,4,Southern,Schenley
5995286,178714,0138B00001000000,507 ANTENOR AVE,City of Pittsburgh,2500,Vacant Land,P,Public Sale,Available for Sale,Treasurer Sale,1946-06-03,2016-11-17,40.3846272744,-79.9912064846,42003290400,Carrick,4,32,4-23,3,4,Southern,Schenley
5995287,178715,0138B00003000000,451 ANTENOR AVE,City of Pittsburgh,2500,Vacant Land,P,Public Sale,Available for Sale,Treasurer Sale,1946-06-03,2016-11-17,40.3845938,-79.9913734276,42003290400,Carrick,4,32,4-23,3,4,Southern,Schenley
5995288,178716,0138B00004000000,453 ANTENOR AVE,City of Pittsburgh,2500,Vacant Land,P,Public Sale,Available for Sale,Treasurer Sale,1946-06-03,2016-11-17,40.3845713671,-79.9914621081,42003290400,Carrick,4,32,4-23,3,4,Southern,Schenley
5995289,178717,0138B00005000000,455 RAVILLA AVE,City of Pittsburgh,5000,Vacant Land,P,Public Sale,Available for Sale,Treasurer Sale,1946-06-03,2016-11-17,40.3844226784,-79.9915014237,42003290400,Carrick,4,32,4-23,3,4,Southern,Schenley
5995290,178718,0138B00073000000,720 MAYTIDE ST,City of Pittsburgh,8625,Vacant Land,R2-L,Public Sale,Available for Sale,Treasurer Sale,1950-06-05,2016-11-17,40.3840016759,-79.9927433648,42003290400,Carrick,4,32,4-23,3,4,Southern,Schenley
